"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 27, 2018","6,990.0","7,060.0","7,080.0","6,960.0","95.46K","-0.99%"
"Sep 26, 2018","7,060.0","7,000.0","7,080.0","6,980.0","113.21K","1.15%"
"Sep 25, 2018","6,980.0","7,080.0","7,080.0","6,980.0","79.79K","-1.41%"
"Sep 24, 2018","7,080.0","6,950.0","7,100.0","6,900.0","109.47K","0.00%"
"Sep 21, 2018","7,080.0","7,220.0","7,220.0","6,980.0","112.56K","-1.39%"
"Sep 20, 2018","7,180.0","7,400.0","7,400.0","7,180.0","54.43K","0.00%"
"Sep 19, 2018","7,180.0","7,250.0","7,500.0","7,160.0","180.94K","-0.55%"
"Sep 18, 2018","7,220.0","7,400.0","7,400.0","7,100.0","129.79K","-2.43%"
"Sep 17, 2018","7,400.0","7,700.0","7,700.0","7,240.0","229.07K","2.49%"
"Sep 14, 2018","7,220.0","7,000.0","7,220.0","6,800.0","180.05K","6.96%"
"Sep 13, 2018","6,750.0","6,390.0","6,750.0","6,390.0","89.92K","6.97%"
"Sep 12, 2018","6,310.0","6,540.0","6,630.0","6,300.0","176.54K","-3.52%"
"Sep 11, 2018","6,540.0","6,740.0","6,740.0","6,500.0","69.15K","-1.51%"
"Sep 10, 2018","6,640.0","6,780.0","6,780.0","6,480.0","34.74K","-0.90%"
"Sep 07, 2018","6,700.0","6,850.0","6,880.0","6,290.0","41.35K","-0.89%"
"Sep 06, 2018","6,760.0","6,850.0","6,900.0","6,700.0","49.09K","0.15%"
"Sep 05, 2018","6,750.0","6,740.0","6,900.0","6,720.0","61.63K","0.15%"
"Sep 04, 2018","6,740.0","6,720.0","7,000.0","6,720.0","73.39K","0.30%"
